SOURCE,DESTINATION
32430,22915
28183,22123
6208,29047
44876,28810
9324,107
25491,18043
39663,17118
33029,22864
8927,31795
41135,39381
39386,6230
11655,30174
22966,13980
47147,2817
18044,19632
37,34159
11554,25467
28199,12233
17569,32483
26083,7702
15578,44114
26053,44527
46144,33861
41943,26040
33202,44185
43415,38991
18075,26134
13830,34856
13504,37961
5637,33527
41042,22476
6281,22591
32418,31690
18736,19014
39099,27965
26194,36962
37842,34102
45925,24073
30185,32573
10424,31390
134,5378
41059,38169
24475,18745
9082,35636
9429,21167
17453,1042
39290,6601
34321,16852
6008,40491
18675,38704
46544,4590
6896,36723
11319,45116
18868,7568
8520,5268
45397,19197
45869,5920
39828,5435
7369,26499
8047,44687
29070,9561
8510,23870
24693,28584
40697,6865
2421,44232
13916,20832
43492,32089
42570,34923
23547,33066
20681,5798
15917,43955
35137,12068
23310,15438
44496,11491
18696,22235
31869,37764
6610,46919
32348,24577
12625,41492
25245,41803
20803,11002
33654,38159
10267,893
33700,36411
16206,18501
40584,34180
9785,42234
1344,46960
29549,47131
18308,31218
3690,47054
13220,19713
27129,6753
28477,698
28077,10242
29647,20648
12681,26741
29841,10678
16060,34450
14497,26130
26677,27656
17454,39973
46589,33928
40814,15920
10431,15317
8512,10488
32791,29443
5808,38064
14814,8917
1895,30012
4228,13303
3181,33309
40758,24485
36996,38763
26662,13726
5016,11789
810,36781
13678,11161
13218,2304
46385,45437
8262,11302
46376,30324
33038,20221
44762,9203
34503,7528
45446,24974
5961,6050
44607,45702
13280,17490
13266,21939
37357,1709
36607,40560
42372,7215
28614,3449
6871,25286
4063,44989
10425,28200
22146,2696
17575,38313
9320,21735
31769,1624
6663,40174
37238,22685
22188,25926
5590,7876
23887,46745
37766,14394
38717,16626
27797,17430
1688,28204
8732,19616
2585,37529
38157,11642
38371,16111
28956,12733
4151,24487
27204,33631
16260,17614
29410,46672
2112,23009
27985,29984
33038,2045
43225,24986
37611,35594
4235,21575
43626,15571
7001,8488
16552,20023
14670,7720
29319,24487
41656,39248
22467,16868
10562,8746
32202,10449
37951,5971
32123,37437
29897,5488
20079,14223
13006,14389
18885,32106
2845,11072
26654,39500
38086,38940
37969,23831
13949,8510
7309,46883
42842,23941
11015,13978
29110,23021
39727,11263
13044,9392
34828,23001
5669,19065
11214,34246
46505,23814
15763,14378
39281,25869
42057,12543
7049,13391
3369,15627
27853,5840
37763,27364
14211,17386
17586,7676
32403,7643
5808,5513
30848,33695
41880,4938
37531,10993
34737,30532
6479,41252
43246,23813
7628,30305
10158,40557
29175,18048
30260,6829
21251,3611
11753,32451
35411,1871
22493,24913
6610,21868
16796,31839
27650,5927
35906,25371
42213,34897
37743,12795
24279,8081
11772,29553
13800,42681
42542,8018
35344,37477
31600,36774
1499,44700
7183,32625
32933,28162
695,17182
27790,36591
25875,41410
46086,37001
41174,235
27140,5405
33197,8466
5570,18702
23133,17133
4047,35260
28211,14935
691,9595
12621,42980
28593,36287
34340,18050
30240,33472
45296,41150
40077,26165
4178,43935
29002,5254
8864,26721
34078,33341
25358,37506
8606,30002
12652,42385
17947,1364
43672,35443
12822,41578
15697,16149
9279,24332
17902,45780
35877,43566
32605,3570
38354,37949
42376,16511
13402,44592
42363,8152
25814,23403
46678,35387
22964,27623
5603,3648
20716,45407
32283,3056
20135,19363
3111,32906
8522,39762
42921,12732
327,15021
10688,8397
35546,41855
45255,31649
38627,14787
40502,46950
34115,23899
32276,46851
46702,41609
26453,18868
8699,42423
9703,44646
9529,35007
37591,18835
30220,18169
6442,12329
16645,22236
24884,3261
39536,5031
10001,31472
47228,35601
46993,36930
38218,11561
6715,34425
5037,18948
35288,2960
17424,12681
4611,7119
44116,24764
28929,6056
16021,4521
40291,44276
16117,42498
4007,37792
9982,38715
26802,9248
40742,23212
39425,17891
14326,36515
43191,29986
33029,769
21390,13954
15373,29177
23690,5809
15639,44815
38888,46769
4781,7774
41797,33890
6947,39993
31476,34950
16937,5861
42450,41159
3350,23115
21756,24049
44090,19070
36079,29993
22782,36897
20262,10305
27783,12940
12182,32513
18376,34945
16520,4287
39326,39657
1982,31164
42920,40137
15850,44837
41238,38965
9496,45538
40134,21552
19685,23855
46055,20003
7404,32614
45926,27404
27231,5953
1714,37182
8277,5105
1814,36911
37813,14450
269,33586
33121,9918
14719,22098
17397,39383
129,43748
2826,14451
36390,11091
36333,23409
26876,10314
26518,25133
12405,9486
44827,26406
38605,1225
4321,19243
33066,40359
10693,23713
1013,29720
39551,21231
19625,20145
11440,14077
16014,38414
2998,28484
5986,2142
36377,34461
1795,45448
13699,8435
33500,32989
38392,41432
7040,36550
14086,46117
27781,32546
12589,3437
23474,102
35369,22849
21954,15996
41033,14850
11570,13966
22198,44613
2108,8772
39133,43569
21660,8535
13615,7532
361,21333
43196,40071
36606,8413
24006,6115
18122,6089
46654,41370
8135,41075
43706,17744
9997,31457
5034,8761
33351,17181
45614,31345
12157,4191
37187,4768
43524,8780
28102,8347
30479,10264
21093,34308
3124,3066
30578,14802
39222,45880
10395,11099
14342,30812
33743,10133
27769,29885
24215,32293
11696,16552
29495,22894
25829,15907
21587,24352
7815,44206
14967,9603
38810,103
13865,43625
29647,2828
3369,5709
5042,36580
29362,36102
8566,34632
44771,1057
46830,11842
30579,9517
12557,33976
26550,18875
37628,5117
29463,43409
31238,27347
31988,31799
44042,21110
9203,9626
42811,22099
42112,45379
21773,5749
20845,21089
24987,10450
46862,33496
5254,5095
9108,7186
14079,33766
22108,34368
32828,11154
39440,28706
4832,18238
6431,7379
40785,11986
13771,30787
28487,13434
1248,31194
24465,45312
36171,28572
5991,35162
4931,29775
3486,38351
5733,38052
540,32400
19683,17235
13802,26697
19358,23435
18730,34103
30373,41995
40205,13259
37543,408
43695,19413
30506,27327
26564,38514
29045,33992
44400,31107
46033,19665
34662,25315
33670,46260
44015,14284
775,38691
44343,45960
19827,43775
41284,15962
23213,19979
3503,45696
4174,44025
32868,1479
32477,9772
22202,28130
36853,35605
29451,3687
35737,33383
39214,4084
31598,38505
26658,25422
38681,35055
610,24550
27769,16511
10862,1757
45362,6825
23751,17526
37062,4004
24027,13438
31838,4224
35066,35186
23181,40941
7314,919
33943,47219
32956,25811
2532,16981
2456,25012
39961,17140
24381,6619
42182,23709
4002,31721
11794,14780
3924,1871
41060,23683
4277,27130
44964,42824
14027,23641
22151,9999
3851,10862
13532,46967
14944,35316
5343,19994
22833,1628
4847,45171
39765,744
29696,41008
1579,29678
41013,17488
7507,12338
1011,37108
1125,42265
39771,27946
24286,33765
47134,27352
43430,11743
9492,43292
15310,46450
7331,7099
15993,23241
1681,15130
21793,40566
1914,9197
27093,35668
26619,46048
36465,20073
8331,9211
3140,7538
1487,20393
3636,21224
23980,4275
35175,42655
40480,11486
35843,27520
27357,22222
13096,20753
13233,24810
5450,22110
42619,3505
5172,5423
36472,24463
44226,13385
16487,1975
21237,39255
31698,20652
907,31797
40492,36450
9781,46446
9123,869
21508,35288
26189,643
42649,13686
23381,44723
31222,29518
34666,20189
13523,43781
15107,45409
27306,41855
39252,6257
17729,23183
21854,45232
7858,14879
42686,1259
26548,1686
6208,362
15546,28672
8200,9120
45552,13336
43862,15414
38378,39678
46956,24528
17097,14990
3642,40494
590,30884
46707,3738
21695,20407
12991,2253
40659,35659
29239,46384
5222,44677
33350,13166
1358,29848
15486,776
521,32962
36572,3692
1110,32437
15171,42346
7188,22614
15804,30108
18409,17299
31997,39794
8642,7490
1756,35834
37289,16303
45286,12053
18913,15755
10854,8156
16528,37289
27699,26564
28149,3878
1385,22473
17355,25913
7333,20225
2230,34242
31622,41698
20718,17398
32300,17352
42500,10885
32399,10923
40681,2065
35337,13539
10850,25673
45954,46996
16708,33423
38695,46465
40273,27864
42207,13502
1640,6938
6442,13015
40945,42466
8516,2450
25106,24352
15256,13545
3475,2717
2191,30640
43327,46157
34108,310
34379,33775
4391,8151
35364,42384
35367,26850
44696,13205
6130,12434
41196,29240
34358,20191
7786,6753
5953,6896
45178,2142
6468,3630
30498,16771
41164,25535
41311,19095
31350,6621
28902,11228
1979,16038
34754,37080
31445,43265
76,29608
10622,32977
12307,5598
31677,45828
33984,36924
35976,2235
26476,9740
2464,15760
20885,4083
2814,17232
33142,43748
4453,45422
2478,24263
17419,13493
33706,17
42944,42779
37573,8530
128,43786
27167,33092
44837,9588
44025,34458
10283,33108
17392,34487
26361,9688
41041,29583
6043,40688
5609,9359
6502,37197
27925,43180
15071,15059
39760,5204
12291,32160
26023,40152
11031,28959
25995,24586
19514,11414
32001,42543
33599,36481
10080,4078
13265,24901
6439,41996
22401,46468
22357,32699
19255,16284
14262,41002
39099,8148
38913,2342
18111,40358
9646,27219
11219,45776
45279,5669
24412,12558
24724,27328
38588,46948
10838,25069
42974,2953
40595,13493
16969,22383
6766,33908
798,43078
37280,38153
26304,18766
31851,7237
33960,38935
14535,22601
31659,32702
29028,47134
38790,699
30002,17849
21275,2554
24304,10894
22022,7736
14941,30140
37511,4323
12868,22338
35676,18684
14511,34339
38583,44596
5964,3303
8784,30797
10212,15466
13160,27969
24174,31823
23044,27064
44699,6886
7202,13046
29207,42288
33377,8894
20326,31875
46390,8025
28433,17681
45768,38728
45959,34479
20869,14362
6015,25502
42555,17274
28662,36476
45590,9729
18893,15954
20799,12767
7484,30887
36749,33586
36362,21573
21389,5825
35545,16266
23777,14386
8850,18379
17666,24157
10952,26709
17585,20015
15136,1453
3383,29968
221,24292
40271,21937
22336,18111
9161,6187
42266,32002
5275,3960
37636,24242
23432,28187
31851,21196
40269,29437
34074,45399
33397,10578
38107,7582
22914,4011
7274,9711
19185,3201
26692,16985
46093,21093
31128,33427
42183,34826
43135,38718
46351,19396
19567,19908
10856,5463
30436,41015
43825,28605
28428,22103
25830,6739
33978,6403
43862,7972
7411,27112
44504,43965
44205,9020
20724,40608
41400,44138
37975,31671
6895,15051
6968,44871
44363,36724
29011,25375
19330,39590
23414,614
4172,36367
13527,25363
40554,42550
20096,4969
22758,19016
23299,38838
23004,27363
5750,16062
12098,20772
1443,42640
4840,38983
3780,42634
21661,28845
26186,22303
17121,31079
2058,4053
41171,28290
11544,4963
34424,18608
10583,33948
10885,35508
29572,39647
25231,20777
4277,14661
10895,30739
9436,22212
2677,42553
19616,35672
33230,39300
35672,42914
16569,18412
10874,46155
44448,45264
26361,31285
8195,7403
37284,43913
17962,39028
2730,15686
11447,15912
16131,36595
12468,22492
30805,16664
34145,20454
8995,47193
4962,14880
16361,12160
43943,12014
8592,12677
42189,42262
18384,24250
23955,3715
19687,41314
45117,10038
36129,47181
17056,32517
23208,38530
47042,21889
43895,19862
19388,26953
23614,31274
27757,17855
21179,19531
19685,6336
7594,27788
26021,9702
8817,43161
47031,33881
15668,41266
2121,19880
13573,25282
1071,35621
28180,16688
36738,26761
31415,29912
32880,17649
39707,12358
42597,30501
8061,12857
17681,9738
16994,24078
3194,26470
15589,38239
3658,20065
29599,14319
36913,33153
45426,2678
5433,11563
42979,25818
40670,27076
10817,22719
1623,46116
12639,38184
25429,20616
2050,38871
27520,2672
44570,40210
28485,33703
46720,28703
14587,40868
43136,23956
4308,30883
35852,5155
37987,13598
36635,38381
29457,14919
26379,11165
18476,7556
33597,14705
40408,12309
38322,15475
29761,21544
3805,14836
35600,1211
42691,43270
19828,29637
18093,44767
31371,1498
19943,20342
31955,25738
31005,7392
10332,40950
6297,43725
892,28727
7536,15478
4898,27827
40419,41135
2301,4219
11289,43881
16527,38583
43385,21278
5756,6349
29440,26305
768,3007
9898,45700
20809,45098
41670,382
40930,45189
12993,3515
7728,28723
2988,21469
10872,13855
22082,2839
1080,9291
5407,36084
16482,4415
27838,20627
39840,16705
26241,14053
15616,25041
25311,6616
37956,15337
44903,41288
18432,31344
35062,6113
46790,15380
17404,6500
32173,16633
12450,31170
45323,19667
39894,394
10787,47217
35614,11605
16438,41484
11576,21139
40339,1539
20065,23878
1800,29342
26415,23337
30684,30972
29599,16143
44331,36339
44900,5926
30410,32625
12766,31547
44529,34472
45260,35870
33736,18827
1470,47132
31045,20546
19739,38142
31279,22257
4086,12420
28487,3330
8265,11913
37428,13169
20699,41700
22568,32917
33283,938
20404,14172
31911,3381
22099,47111
26483,40339
47141,32921
34371,19933
44832,24959
31270,13809
18991,17405
46712,13882
7846,10950
25912,31669
35173,9655
21023,40768
19012,2557
23493,7306
45181,10058
32985,12294
40013,41390
16862,42818
12578,4523
11300,30188
21076,43358
13666,25666
47143,5759
11644,19350
29470,43127
12886,5649
39196,5133
22573,22649
38307,29129
31537,40074
36482,8550
12059,40216
14897,38649
46609,35319
1668,41621
24821,34283
2391,21228
33291,44744
3222,5853
40269,45229
6018,11715
2145,33429
24401,32580
8705,46772
27899,16373
45323,15549
28602,46912
3712,19244
40839,2176
2859,15064
21162,20196
46176,20884
42557,38990
19210,6995
7739,45609
13968,2014
6673,41409
27662,43535
27804,15950
43151,17924
34706,1065
17742,19551
12581,41213
23791,19356
1602,25861
19164,42101
46542,44808
35762,29530
29191,38572
39779,44424
38408,3503
4834,12573
8044,28533
33742,46489
31450,5153
34035,31442
20466,21479
16014,8608
29820,15821
25348,43446
27026,35666
26100,4659
1502,14329
32043,22901
2491,18653
33071,30453
27851,41950
38090,10351
43030,19182
27650,25879
35558,6591
1756,32380
2927,18652
11205,34041
7573,40968
27525,13609
34807,15403
8595,11152
39377,20165
27157,14584
34913,1354
7073,37865
7122,20374
44942,26698
3637,3670
23455,31093
8558,39318
25786,26840
37096,33872
610,40301
15811,6680
43845,46866
46523,20581
16810,12054
35460,25168
34074,19377
41440,26543
25858,26668
38295,37104
65,35241
2493,15021
553,36104
21579,17641
32000,13810
12612,9967
31454,17934
15780,37022
35801,8133
36606,22671
42550,4664
18029,42084
14032,16396
45178,2186
22214,16792
12522,44396
30339,44999
37067,12497
36370,22235
35714,30612
4838,29924
25544,29929
29054,5835
27950,20478
18725,495
29286,6395
36635,19917
14211,25998
27045,18724
21780,12359
16170,28514
7165,35105
37819,46832
46305,33067
45694,29073
2538,44333
9042,28041
16484,15044
37902,29403
38704,2243
23023,11575
12788,31029
5268,31887
25163,1767
17827,42074
37322,17576
26244,980
23519,34956
37903,40247
19569,43656
9767,16303
3070,38012
20460,37850
16143,37675
43636,4483
36171,44138
23677,36563
19079,40042
17712,28321
44695,19224
20759,46904
9960,3982
20887,33328
17599,35774
25399,46741
15989,516
30387,19483
33345,24119
25958,14310
2446,35926
17742,22757
12729,29928
25856,28084
5910,33409
22301,26163
6289,25918
10108,40021
35535,6367
35593,16810
3723,34937
37209,5906
38558,11299
18384,31198
2195,46766
20613,13777
6598,34953
40487,16783
710,34284
1169,33403
37637,17283
26107,15043
145,5586
10325,17242
28282,9960
43611,28825
14632,32370
38607,26004
42964,44472
30157,16275
24045,26141
21548,33825
